,Family,Subfamily,Tribe,Subtribe,Genus,Species,Subspecies,BS_area_um2,FM_DM,FM_DM_sd,H+_ev_mumol_g-1_FW,H+_ev_mumol_g-1_FW_sd,H+_mo_mumol_g-1_FW,H+_mo_mumol_g-1_FW_sd,Habit,IAS,IAS_sd,Pathway,SLA_cm2_g-1,SLA_cm2_g-1_sd,air_channel_area_um2,air_channel_area_um2_sd,chlorenchyma_diameter_um,chlorenchyma_diameter_um_sd,chlorenchyma_hydrenchyma_ratio,chlorenchyma_hydrenchyma_ratio_sd,chlorenchyma_vertical_thickness_um,chlorenchyma_vertical_thickness_um_sd,dC13,dH+,dH+_significance,distance_between_BS_um,hydrenchyma_vertical_thickness_um,hydrenchyma_vertical_thickness_um_sd,leaf_thickness_mm_sd,leaf_thickness_um,leaf_thickness_um_sd,mesophyll_abaxial_area_um2,mesophyll_abaxial_length_um,mesophyll_adaxial_area_um2,mesophyll_adaxial_length_um,mesophyll_cell_area_um2,plant_part,Source,Tissue,transpiration_ratio,avg_elevation_m,LCCDM,SLAFM,tissue,long_name,pct_night_C02,H+_ev_mumol_g-1_DW,H+_ev_mumol_g-1_DW_sd,H+_mo_mumol_g-1_DW,H+_mo_mumol_g-1_DW_sd
1123,Bromeliaceae,Bromelioideae,,,Aechmea,brassicoides,,,,,,,,,,,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,430.0,,,,Aechmea brassicoides,,,,,
1124,Bromeliaceae,Bromelioideae,,,Aechmea,brevicollis,,,,,,,,,,,,,,,,,,,,,,,-17.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf tip,,,,,,Aechmea brevicollis,,,,,
1125,Bromeliaceae,Bromelioideae,,,Aechmea,bromeliifolia,,,,,,,,,,,,,,,,,,,,,,,-14.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea bromeliifolia,,,,,
1126,Bromeliaceae,Bromelioideae,,,Aechmea,bromeliifolia,,,,,,,,,,,,,,,,,,,,,,,-15.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea bromeliifolia,,,,,
1127,Bromeliaceae,Bromelioideae,,,Aechmea,caesia,,,,,,,,,,,,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea caesia,,,,,
1128,Bromeliaceae,Bromelioideae,,,Aechmea,callichroma,,,,,,,,,,,,,,,,,,,,,,,-12.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea callichroma,,,,,
1129,Bromeliaceae,Bromelioideae,,,Aechmea,calyculata,,,,,,,,,,,,,,,,,,,,,,,-11.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea calyculata,,,,,
1130,Bromeliaceae,Bromelioideae,,,Aechmea,campanulata,,,,,,,,,,,,,,,,,,,,,,,-16.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1500.0,,,,Aechmea campanulata,,,,,
1131,Bromeliaceae,Bromelioideae,,,Aechmea,candida,,,,,,,,,,,,,,,,,,,,,,,-11.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea candida,,,,,
1132,Bromeliaceae,Bromelioideae,,,Aechmea,carvalhoi,,,,,,,,,,,,,,,,,,,,,,,-15.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea carvalhoi,,,,,
1133,Bromeliaceae,Bromelioideae,,,Aechmea,castelnavii,,,,,,,,,,,,,,,,,,,,,,,-19.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea castelnavii,,,,,
1134,Bromeliaceae,Bromelioideae,,,Aechmea,cathcartii,,,,,,,,,,,,,,,,,,,,,,,-11.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea cathcartii,,,,,
1135,Bromeliaceae,Bromelioideae,,,Aechmea,caudata,,,,,,,,,,,,,,,,,,,,,,,-12.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea caudata,,,,,
1136,Bromeliaceae,Bromelioideae,,,Aechmea,chantinii,,,,,,,,,,,,,,,,,,,,,,,-13.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea chantinii,,,,,
1137,Bromeliaceae,Bromelioideae,,,Aechmea,chlorophylla,,,,,,,,,,,,,,,,,,,,,,,-15.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea chlorophylla,,,,,
1138,Bromeliaceae,Bromelioideae,,,Aechmea,coelestis,albomarginata,,,,,,,,,,,,,,,,,,,,,,-13.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea coelestis,,,,,
1139,Bromeliaceae,Bromelioideae,,,Aechmea,comata,,,,,,,,,,,,,,,,,,,,,,,-15.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea comata,,,,,
1140,Bromeliaceae,Bromelioideae,,,Aechmea,confusa,,,,,,,,,,,,,,,,,,,,,,,-15.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea confusa,,,,,
1141,Bromeliaceae,Bromelioideae,,,Aechmea,conifera,,,,,,,,,,,,,,,,,,,,,,,-13.2,,,,,,,,,,,,,,,Crayn et al (2015),bract,,,,,,Aechmea conifera,,,,,
1142,Bromeliaceae,Bromelioideae,,,Aechmea,contracta,,,,,,,,,,,,,,,,,,,,,,,-17.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea contracta,,,,,
1143,Bromeliaceae,Bromelioideae,,,Aechmea,correia-araujoi,,,,,,,,,,,,,,,,,,,,,,,-16.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea correia-araujoi,,,,,
1144,Bromeliaceae,Bromelioideae,,,Aechmea,corymbosa,,,,,,,,,,,,,,,,,,,,,,,-17.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,130.0,,,,Aechmea corymbosa,,,,,
1145,Bromeliaceae,Bromelioideae,,,Aechmea,costantinii,,,,,,,,,,,,,,,,,,,,,,,-10.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea costantinii,,,,,
1146,Bromeliaceae,Bromelioideae,,,Aechmea,cucullata,,,,,,,,,,,,,,,,,,,,,,,-11.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,390.0,,,,Aechmea cucullata,,,,,
1147,Bromeliaceae,Bromelioideae,,,Aechmea,cylindrata,,,,,,,,,,,,,,,,,,,,,,,-12.6,,,,,,,,,,,,,,,Crayn et al (2015),inflorescence axis,,,,,,Aechmea cylindrata,,,,,
1148,Bromeliaceae,Bromelioideae,,,Aechmea,dactylina,,,,,,,,,,,,,,,,,,,,,,,-11.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,40.0,,,,Aechmea dactylina,,,,,
1149,Bromeliaceae,Bromelioideae,,,Aechmea,dealbata,,,,,,,,,,,,,,,,,,,,,,,-13.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea dealbata,,,,,
1150,Bromeliaceae,Bromelioideae,,,Aechmea,dichlamydea,,,,,,,,,,,,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea dichlamydea,,,,,
1151,Bromeliaceae,Bromelioideae,,,Aechmea,digitata,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea digitata,,,,,
1152,Bromeliaceae,Bromelioideae,,,Aechmea,disjuncta,,,,,,,,,,,,,,,,,,,,,,,-12.5,,,,,,,,,,,,,,,Crayn et al (2015),inflorescence axis,,,,,,Aechmea disjuncta,,,,,
1153,Bromeliaceae,Bromelioideae,,,Aechmea,distichantha,schlumbergeri,,,,,,,,,,,,,,,,,,,,,,-13.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1700.0,,,,Aechmea distichantha,,,,,
1154,Bromeliaceae,Bromelioideae,,,Aechmea,drakeana,,,,,,,,,,,,,,,,,,,,,,,-14.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,930.0,,,,Aechmea drakeana,,,,,
1155,Bromeliaceae,Bromelioideae,,,Aechmea,echinata,,,,,,,,,,,,,,,,,,,,,,,-15.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,110.0,,,,Aechmea echinata,,,,,
1156,Bromeliaceae,Bromelioideae,,,Aechmea,egleriana,,,,,,,,,,,,,,,,,,,,,,,-14.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea egleriana,,,,,
1157,Bromeliaceae,Bromelioideae,,,Aechmea,emmerichiae,,,,,,,,,,,,,,,,,,,,,,,-13.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea emmerichiae,,,,,
1158,Bromeliaceae,Bromelioideae,,,Aechmea,entringeri,,,,,,,,,,,,,,,,,,,,,,,-16.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea entringeri,,,,,
1159,Bromeliaceae,Bromelioideae,,,Aechmea,eurycorymbus,,,,,,,,,,,,,,,,,,,,,,,-10.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,583.0,,,,Aechmea eurycorymbus,,,,,
1160,Bromeliaceae,Bromelioideae,,,Aechmea,farinosa,discolor,,,,,,,,,,,,,,,,,,,,,,-15.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea farinosa,,,,,
1161,Bromeliaceae,Bromelioideae,,,Aechmea,fasciata,,,,,,,,,,,,,,,,,,,,,,,-15.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea fasciata,,,,,
1162,Bromeliaceae,Bromelioideae,,,Aechmea,fendleri,,,,,,,,,,,,,,,,,,,,,,,-11.1,,,,,,,,,,,,,,,Crayn et al (2015),inflorescence axis,,,,,,Aechmea fendleri,,,,,
1163,Bromeliaceae,Bromelioideae,,,Aechmea,fernandae,,,,,,,,,,,,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea fernandae,,,,,
1164,Bromeliaceae,Bromelioideae,,,Aechmea,ferruginea,,,,,,,,,,,,,,,,,,,,,,,-13.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea ferruginea,,,,,
1165,Bromeliaceae,Bromelioideae,,,Aechmea,filicaulis,,,,,,,,,,,,,,,,,,,,,,,-18.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea filicaulis,,,,,
1166,Bromeliaceae,Bromelioideae,,,Aechmea,flavorosea,,,,,,,,,,,,,,,,,,,,,,,-14.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea flavorosea,,,,,
1167,Bromeliaceae,Bromelioideae,,,Aechmea,floribunda,,,,,,,,,,,,,,,,,,,,,,,-15.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea floribunda,,,,,
1168,Bromeliaceae,Bromelioideae,,,Aechmea,fosteriana,rupicola,,,,,,,,,,,,,,,,,,,,,,-11.2,,,,,,,,,,,,,,,Crayn et al (2015),inflorescence axis,,30.0,,,,Aechmea fosteriana,,,,,
1169,Bromeliaceae,Bromelioideae,,,Aechmea,fraseri,,,,,,,,,,,,,,,,,,,,,,,-18.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea fraseri,,,,,
1170,Bromeliaceae,Bromelioideae,,,Aechmea,fraudulosa,,,,,,,,,,,,,,,,,,,,,,,-13.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea fraudulosa,,,,,
1171,Bromeliaceae,Bromelioideae,,,Aechmea,fulgens,,,,,,,,,,,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea fulgens,,,,,
1172,Bromeliaceae,Bromelioideae,,,Aechmea,gamosepala,,,,,,,,,,,,,,,,,,,,,,,-13.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea gamosepala,,,,,
1173,Bromeliaceae,Bromelioideae,,,Aechmea,germinyana,,,,,,,,,,,,,,,,,,,,,,,-28.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,100.0,,,,Aechmea germinyana,,,,,
1174,Bromeliaceae,Bromelioideae,,,Aechmea,gigantea,,,,,,,,,,,,,,,,,,,,,,,-17.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea gigantea,,,,,
1175,Bromeliaceae,Bromelioideae,,,Aechmea,gracilis,,,,,,,,,,,,,,,,,,,,,,,-13.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea gracilis,,,,,
1176,Bromeliaceae,Bromelioideae,,,Aechmea,gurkeniana,,,,,,,,,,,,,,,,,,,,,,,-12.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea gurkeniana,,,,,
1177,Bromeliaceae,Bromelioideae,,,Aechmea,haltonii,,,,,,,,,,,,,,,,,,,,,,,-12.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,500.0,,,,Aechmea haltonii,,,,,
1178,Bromeliaceae,Bromelioideae,,,Aechmea,hoppii,,,,,,,,,,,,,,,,,,,,,,,-15.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1100.0,,,,Aechmea hoppii,,,,,
1179,Bromeliaceae,Bromelioideae,,,Aechmea,hoppii,,,,,,,,,,,,,,,,,,,,,,,-15.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea hoppii,,,,,
1180,Bromeliaceae,Bromelioideae,,,Aechmea,huebneri,,,,,,,,,,,,,,,,,,,,,,,-18.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea huebneri,,,,,
1181,Bromeliaceae,Bromelioideae,,,Aechmea,involucrata,,,,,,,,,,,,,,,,,,,,,,,-20.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Aechmea involucrata,,,,,
1182,Bromeliaceae,Bromelioideae,,,Aechmea,kentii,,,,,,,,,,,,,,,,,,,,,,,-14.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,700.0,,,,Aechmea kentii,,,,,
1183,Bromeliaceae,Bromelioideae,,,Aechmea,kertesziae,,,,,,,,,,,,,,,,,,,,,,,-13.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea kertesziae,,,,,
1184,Bromeliaceae,Bromelioideae,,,Aechmea,kleinii,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea kleinii,,,,,
1185,Bromeliaceae,Bromelioideae,,,Aechmea,kuntzeana,,,,,,,,,,,,,,,,,,,,,,,-10.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,250.0,,,,Aechmea kuntzeana,,,,,
1186,Bromeliaceae,Bromelioideae,,,Aechmea,lasseri,,,,,,,,,,,,,,,,,,,,,,,-13.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1200.0,,,,Aechmea lasseri,,,,,
1187,Bromeliaceae,Bromelioideae,,,Aechmea,leonard-kentiana,,,,,,,,,,,,,,,,,,,,,,,-14.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea leonard-kentiana,,,,,
1188,Bromeliaceae,Bromelioideae,,,Aechmea,leptantha,,,,,,,,,,,,,,,,,,,,,,,-11.8,,,,,,,,,,,,,,,Crayn et al (2015),inflorescence axis,,650.0,,,,Aechmea leptantha,,,,,
1189,Bromeliaceae,Bromelioideae,,,Aechmea,lingulata,,,,,,,,,,,,,,,,,,,,,,,-15.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,350.0,,,,Aechmea lingulata,,,,,
1190,Bromeliaceae,Bromelioideae,,,Aechmea,longicuspis,,,,,,,,,,,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea longicuspis,,,,,
1191,Bromeliaceae,Bromelioideae,,,Aechmea,longifolia,,,,,,,,,,,,,,,,,,,,,,,-14.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf tip,,240.0,,,,Aechmea longifolia,,,,,
1192,Bromeliaceae,Bromelioideae,,,Aechmea,lueddemanniana,,,,,,,,,,,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea lueddemanniana,,,,,
1193,Bromeliaceae,Bromelioideae,,,Aechmea,lymanii,,,,,,,,,,,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,50.0,,,,Aechmea lymanii,,,,,
1194,Bromeliaceae,Bromelioideae,,,Aechmea,macrochlamys,,,,,,,,,,,,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea macrochlamys,,,,,
1195,Bromeliaceae,Bromelioideae,,,Aechmea,maculata,,,,,,,,,,,,,,,,,,,,,,,-13.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea maculata,,,,,
1196,Bromeliaceae,Bromelioideae,,,Aechmea,magdalenae,,,,,,,,,,,,,,,,,,,,,,,-14.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,450.0,,,,Aechmea magdalenae,,,,,
1197,Bromeliaceae,Bromelioideae,,,Aechmea,manzanaresiana,,,,,,,,,,,,,,,,,,,,,,,-12.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1200.0,,,,Aechmea manzanaresiana,,,,,
1198,Bromeliaceae,Bromelioideae,,,Aechmea,marauensis,,,,,,,,,,,,,,,,,,,,,,,-12.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea marauensis,,,,,
1199,Bromeliaceae,Bromelioideae,,,Aechmea,mariae-reginae,,,,,,,,,,,,,,,,,,,,,,,-13.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,100.0,,,,Aechmea mariae-reginae,,,,,
1200,Bromeliaceae,Bromelioideae,,,Aechmea,melinonii,,,,,,,,,,,,,,,,,,,,,,,-13.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,220.0,,,,Aechmea melinonii,,,,,
1201,Bromeliaceae,Bromelioideae,,,Aechmea,mertensii,,,,,,,,,,,,,,,,,,,,,,,-16.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,100.0,,,,Aechmea mertensii,,,,,
1202,Bromeliaceae,Bromelioideae,,,Aechmea,mexicana,,,,,,,,,,,,,,,,,,,,,,,-12.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1050.0,,,,Aechmea mexicana,,,,,
1203,Bromeliaceae,Bromelioideae,,,Aechmea,milsteiniana,,,,,,,,,,,,,,,,,,,,,,,-12.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea milsteiniana,,,,,
1204,Bromeliaceae,Bromelioideae,,,Aechmea,miniata,miniata,,,,,,,,,,,,,,,,,,,,,,-13.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,50.0,,,,Aechmea miniata,,,,,
1205,Bromeliaceae,Bromelioideae,,,Aechmea,mollis,,,,,,,,,,,,,,,,,,,,,,,-17.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea mollis,,,,,
1206,Bromeliaceae,Bromelioideae,,,Aechmea,moorei,,,,,,,,,,,,,,,,,,,,,,,-12.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,250.0,,,,Aechmea moorei,,,,,
1207,Bromeliaceae,Bromelioideae,,,Aechmea,mulfordii,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea mulfordii,,,,,
1208,Bromeliaceae,Bromelioideae,,,Aechmea,multiflora,,,,,,,,,,,,,,,,,,,,,,,-15.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea multiflora,,,,,
1209,Bromeliaceae,Bromelioideae,,,Aechmea,muricata,,,,,,,,,,,,,,,,,,,,,,,-11.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea muricata,,,,,
1210,Bromeliaceae,Bromelioideae,,,Aechmea,nallyi,,,,,,,,,,,,,,,,,,,,,,,-13.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea nallyi,,,,,
1211,Bromeliaceae,Bromelioideae,,,Aechmea,napoensis,,,,,,,,,,,,,,,,,,,,,,,-16.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,320.0,,,,Aechmea napoensis,,,,,
1212,Bromeliaceae,Bromelioideae,,,Aechmea,nidularioides,,,,,,,,,,,,,,,,,,,,,,,-15.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,130.0,,,,Aechmea nidularioides,,,,,
1213,Bromeliaceae,Bromelioideae,,,Aechmea,nudicaulis,,,,,,,,,,,,,,,,,,,,,,,-14.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,95.0,,,,Aechmea nudicaulis,,,,,
1214,Bromeliaceae,Bromelioideae,,,Aechmea,organensis,,,,,,,,,,,,,,,,,,,,,,,-13.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea organensis,,,,,
1215,Bromeliaceae,Bromelioideae,,,Aechmea,orlandiana,,,,,,,,,,,,,,,,,,,,,,,-12.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea orlandiana,,,,,
1216,Bromeliaceae,Bromelioideae,,,Aechmea,ornata,nationalis,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,Crayn et al (2015),bract,,,,,,Aechmea ornata,,,,,
1217,Bromeliaceae,Bromelioideae,,,Aechmea,pabstii,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pabstii,,,,,
1218,Bromeliaceae,Bromelioideae,,,Aechmea,paniculigera,,,,,,,,,,,,,,,,,,,,,,,-14.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf tip,,880.0,,,,Aechmea paniculigera,,,,,
1219,Bromeliaceae,Bromelioideae,,,Aechmea,paniculigera,,,,,,,,,,,,,,,,,,,,,,,-10.9,,,,,,,,,,,,,,,Crayn et al (2015),bract,,1333.0,,,,Aechmea paniculigera,,,,,
1220,Bromeliaceae,Bromelioideae,,,Aechmea,pectinata,,,,,,,,,,,,,,,,,,,,,,,-13.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pectinata,,,,,
1221,Bromeliaceae,Bromelioideae,,,Aechmea,pectinata,,,,,,,,,,,,,,,,,,,,,,,-13.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pectinata,,,,,
1222,Bromeliaceae,Bromelioideae,,,Aechmea,pedicellata,,,,,,,,,,,,,,,,,,,,,,,-16.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pedicellata,,,,,
1223,Bromeliaceae,Bromelioideae,,,Aechmea,penduliflora,,,,,,,,,,,,,,,,,,,,,,,-17.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,350.0,,,,Aechmea penduliflora,,,,,
1224,Bromeliaceae,Bromelioideae,,,Aechmea,penduliflora,,,,,,,,,,,,,,,,,,,,,,,-15.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea penduliflora,,,,,
1225,Bromeliaceae,Bromelioideae,,,Aechmea,perforata,,,,,,,,,,,,,,,,,,,,,,,-10.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea perforata,,,,,
1226,Bromeliaceae,Bromelioideae,,,Aechmea,phanerophlebia,,,,,,,,,,,,,,,,,,,,,,,-11.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1200.0,,,,Aechmea phanerophlebia,,,,,
1227,Bromeliaceae,Bromelioideae,,,Aechmea,pimenti-velosoi,glabra,,,,,,,,,,,,,,,,,,,,,,-12.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pimenti-velosoi,,,,,
1228,Bromeliaceae,Bromelioideae,,,Aechmea,pineliana,,,,,,,,,,,,,,,,,,,,,,,-14.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pineliana,,,,,
1229,Bromeliaceae,Bromelioideae,,,Aechmea,pittieri,,,,,,,,,,,,,,,,,,,,,,,-11.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pittieri,,,,,
1230,Bromeliaceae,Bromelioideae,,,Aechmea,podantha,,,,,,,,,,,,,,,,,,,,,,,-20.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,550.0,,,,Aechmea podantha,,,,,
1231,Bromeliaceae,Bromelioideae,,,Aechmea,poitaei,,,,,,,,,,,,,,,,,,,,,,,-17.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,200.0,,,,Aechmea poitaei,,,,,
1232,Bromeliaceae,Bromelioideae,,,Aechmea,politii,,,,,,,,,,,,,,,,,,,,,,,-13.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea politii,,,,,
1233,Bromeliaceae,Bromelioideae,,,Aechmea,pseudonudicaulis,,,,,,,,,,,,,,,,,,,,,,,-15.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea pseudonudicaulis,,,,,
1234,Bromeliaceae,Bromelioideae,,,Aechmea,pubescens,,,,,,,,,,,,,,,,,,,,,,,-15.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,80.0,,,,Aechmea pubescens,,,,,
1235,Bromeliaceae,Bromelioideae,,,Aechmea,purpureorosea,,,,,,,,,,,,,,,,,,,,,,,-14.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea purpureorosea,,,,,
1236,Bromeliaceae,Bromelioideae,,,Aechmea,pyramidalis,,,,,,,,,,,,,,,,,,,,,,,-11.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,70.0,,,,Aechmea pyramidalis,,,,,
1237,Bromeliaceae,Bromelioideae,,,Aechmea,racinae,,,,,,,,,,,,,,,,,,,,,,,-19.7,,,,,,,,,,,,,,,Crayn et al (2015),bract,,,,,,Aechmea racinae,,,,,
1238,Bromeliaceae,Bromelioideae,,,Aechmea,ramosa,,,,,,,,,,,,,,,,,,,,,,,-13.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea ramosa,,,,,
1239,Bromeliaceae,Bromelioideae,,,Aechmea,recurvata,,,,,,,,,,,,,,,,,,,,,,,-17.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea recurvata,,,,,
1240,Bromeliaceae,Bromelioideae,,,Aechmea,retusa,,,,,,,,,,,,,,,,,,,,,,,-13.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Aechmea retusa,,,,,
1241,Bromeliaceae,Bromelioideae,,,Aechmea,rodriguesiana,,,,,,,,,,,,,,,,,,,,,,,-14.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Aechmea rodriguesiana,,,,,
